Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.3-192.168.10.5-53-49621-17,192.168.10.5,49621,192.168.10.3,53,17,4/7/2017 9:49,30844,4,2,132,98.0,33,33,33.0,0.0,49,49,49.0,0.0,7456.879782,194.5272987,6168.8,13441.01431,30208.0,3.0,30215.0,10071.66667,17438.57621,30208.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,80,40,129.6848658,64.84243289,33,49,37.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,43.83333333,33.0,49.0,80,0,0,0,0,0,0,4,132,2,98,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.17-107.20.211.51-43323-443-6,192.168.10.17,43323,107.20.211.51,443,6,4/7/2017 9:49,60489048,16,13,4486,3600.0,2723,0,280.375,744.0998029,1538,0,276.9230769,559.1519563,133.6770914,0.479425631,2160323.143,4167879.124,10000000.0,1.0,60500000.0,4032603.2,5076866.818,10100000.0,1.0,60400000.0,5036525.333,5232053.527,10100000.0,228.0,0,0,0,0,520,424,0.264510693,0.214914938,0,2723,269.5333333,646.8042785,418355.7747,0,0,0,1,0,0,0,0,0,278.8275862,280.375,276.9230769,520,0,0,0,0,0,0,16,4486,13,3600,29200,152,4,32,84323.83333,82503.93657,252734.0,50493.0,9997167.667,52887.05263,10000000.0,9905296.0,BENIGN
172.16.0.1-192.168.10.50-56046-21-6,172.16.0.1,56046,192.168.10.50,21,6,4/7/2017 9:49,8994522,9,15,105,188.0,23,0,11.66666667,9.313968005,34,0,12.53333333,14.54975045,32.57538311,2.668290766,391066.1739,1007981.484,3120702.0,3.0,5832051.0,729006.375,1329738.593,3008461.0,226.0,8994413.0,642458.0714,1243190.116,3120702.0,3.0,0,0,0,0,296,488,1.000609037,1.667681729,0,34,11.72,12.59139918,158.5433333,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
192.168.10.3-192.168.10.5-53-55545-17,192.168.10.5,55545,192.168.10.3,53,17,4/7/2017 9:49,155,2,2,92,124.0,46,46,46.0,0.0,62,62,62.0,0.0,1393548.387,25806.45161,51.66666667,84.2931393,149.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,12903.22581,12903.22581,46,62,52.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,65.5,46.0,62.0,40,0,0,0,0,0,0,2,92,2,124,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-56066-21-6,172.16.0.1,56066,192.168.10.50,21,6,4/7/2017 9:49,204,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,68627.45098,14705.88235,102.0,41.01219331,131.0,73.0,204.0,204.0,0.0,204.0,204.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9803.921569,4901.960784,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-56108-21-6,172.16.0.1,56108,192.168.10.50,21,6,4/7/2017 9:49,9566142,9,15,105,188.0,22,0,11.66666667,9.273618495,34,0,12.53333333,14.54975045,30.62885749,2.508848395,415919.2174,1080508.81,3692617.0,2.0,6619468.0,827433.5,1526010.427,3735044.0,2.0,9566113.0,683293.7857,1333806.632,3692617.0,3.0,0,0,0,0,296,488,0.940818148,1.568030247,0,34,11.72,12.58146785,158.2933333,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
192.168.10.5-54.175.83.148-51543-80-6,192.168.10.5,51543,54.175.83.148,80,6,4/7/2017 9:49,61005221,9,10,1693,0.0,1687,0,188.1111111,562.0835001,0,0,0.0,0.0,27.75172309,0.311448753,3389178.944,4811041.337,10000000.0,3.0,60400000.0,7544321.25,4638936.339,10100000.0,5972.0,61000000.0,6772716.889,4918056.82,10100000.0,3.0,0,0,0,0,192,284,0.147528357,0.163920396,0,1687,84.65,377.1543416,142245.3974,0,0,0,1,0,0,0,0,1,89.10526316,188.1111111,0.0,192,0,0,0,0,0,0,9,1693,10,0,8192,186,7,20,60251.83333,23450.6046,108120.0,50588.0,9998843.167,4544.421918,10000000.0,9993311.0,BENIGN
172.16.0.1-192.168.10.50-56174-21-6,172.16.0.1,56174,192.168.10.50,21,6,4/7/2017 9:50,234,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,59829.05983,12820.51282,117.0,86.2670273,178.0,56.0,234.0,234.0,0.0,234.0,234.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8547.008547,4273.504274,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-56140-21-6,172.16.0.1,56140,192.168.10.50,21,6,4/7/2017 9:50,272,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,51470.58824,11029.41176,136.0,117.3797257,219.0,53.0,272.0,272.0,0.0,272.0,272.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7352.941176,3676.470588,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-56256-21-6,172.16.0.1,56256,192.168.10.50,21,6,4/7/2017 9:50,264,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,53030.30303,11363.63636,132.0,48.08326112,166.0,98.0,264.0,264.0,0.0,264.0,264.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7575.757576,3787.878788,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.217.11.46-192.168.10.15-80-51918-6,192.168.10.15,51918,172.217.11.46,80,6,4/7/2017 9:50,5573461,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.717686909,1857820.333,3185707.019,5536296.0,95.0,5573461.0,2786730.5,3888472.821,5536296.0,37165.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,0.538265182,0.179421727,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,72,0,0,0,0,0,0,3,0,1,0,8192,42780,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-51271-17,192.168.10.5,51271,192.168.10.3,53,17,4/7/2017 9:50,81642,4,4,188,412.0,47,47,47.0,0.0,103,103,103.0,0.0,7349.158521,97.98878028,11663.14286,20664.0599,50706.0,3.0,81470.0,27156.66667,47031.53028,81464.0,3.0,50929.0,16976.33333,29320.73342,50833.0,48.0,0,0,0,0,80,80,48.99439014,48.99439014,47,103,71.88888889,29.51459149,871.1111111,0,0,0,0,0,0,0,0,1,80.875,47.0,103.0,80,0,0,0,0,0,0,4,188,4,412,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-56238-21-6,172.16.0.1,56238,192.168.10.50,21,6,4/7/2017 9:50,11,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,1272727.273,181818.1818,11.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,181818.1818,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-56204-21-6,172.16.0.1,56204,192.168.10.50,21,6,4/7/2017 9:50,9229808,9,15,106,188.0,23,0,11.77777778,9.417772796,34,0,12.53333333,14.54975045,31.85331699,2.600270775,401296.0,1054901.208,3475291.0,3.0,5966626.0,745828.25,1408925.38,3519247.0,220.0,9229682.0,659263.0,1303876.438,3475291.0,3.0,0,0,0,0,296,488,0.975101541,1.625169234,0,34,11.76,12.61705195,159.19,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,296,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
192.168.10.3-192.168.10.5-53-62553-17,192.168.10.5,62553,192.168.10.3,53,17,4/7/2017 9:50,171,2,2,72,136.0,36,36,36.0,0.0,68,68,68.0,0.0,1216374.269,23391.81287,57.0,93.53074361,165.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,11695.90643,11695.90643,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,40,0,0,0,0,0,0,2,72,2,136,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61123-17,192.168.10.3,61123,192.168.10.1,53,17,4/7/2017 9:50,60879,1,1,44,174.0,44,44,44.0,0.0,174,174,174.0,0.0,3580.873536,32.85205079,60879.0,0.0,60879.0,60879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,16.42602539,16.42602539,44,174,87.33333333,75.05553499,5633.333333,0,0,0,0,0,0,0,0,1,131.0,44.0,174.0,20,0,0,0,0,0,0,1,44,1,174,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-56198-21-6,172.16.0.1,56198,192.168.10.50,21,6,4/7/2017 9:50,209,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,66985.64593,14354.06699,104.5,78.48885271,160.0,49.0,209.0,209.0,0.0,209.0,209.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9569.37799,4784.688995,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-56194-21-6,172.16.0.1,56194,192.168.10.50,21,6,4/7/2017 9:50,46,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,304347.8261,43478.26087,46.0,0.0,46.0,46.0,46.0,46.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,43478.26087,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-56220-21-6,172.16.0.1,56220,192.168.10.50,21,6,4/7/2017 9:50,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-56278-21-6,172.16.0.1,56278,192.168.10.50,21,6,4/7/2017 9:50,7931318,9,15,114,188.0,27,0,12.66666667,10.52378259,34,0,12.53333333,14.54975045,38.0768997,3.025978784,344839.913,893161.9059,3064815.0,3.0,5686857.0,710857.125,1302482.004,3106758.0,3.0,7931261.0,566518.6429,1102187.079,3064815.0,3.0,0,0,0,0,296,488,1.134742044,1.89123674,0,34,12.08,12.91291343,166.7433333,0,0,0,1,0,0,0,0,1,12.58333333,12.66666667,12.53333333,296,0,0,0,0,0,0,9,114,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
192.168.10.3-192.168.10.5-53-60377-17,192.168.10.5,60377,192.168.10.3,53,17,4/7/2017 9:50,191,2,2,70,102.0,35,35,35.0,0.0,51,51,51.0,0.0,900523.5602,20942.40838,63.66666667,26.2741952,94.0,48.0,49.0,49.0,0.0,49.0,49.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,10471.20419,10471.20419,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.5-104.196.137.206-51597-443-6,192.168.10.5,51597,104.196.137.206,443,6,4/7/2017 9:50,93582198,18,18,1884,1221.0,517,0,104.6666667,194.4818153,351,0,67.83333333,134.2755069,33.17938739,0.384688549,2673777.086,4312498.978,10000000.0,3.0,88900000.0,5227600.765,5018928.879,10100000.0,149.0,93500000.0,5501694.941,4868819.554,10100000.0,3.0,0,0,0,0,372,468,0.192344275,0.192344275,0,517,83.91891892,164.0588273,26915.2988,0,0,0,1,0,0,0,0,1,86.25,104.6666667,67.83333333,372,0,0,0,0,0,0,18,1884,18,1221,8192,256,13,20,119107.1111,130700.6347,447266.0,53567.0,9755249.889,724091.462,10000000.0,7824589.0,BENIGN
172.16.0.1-192.168.10.50-56228-21-6,172.16.0.1,56228,192.168.10.50,21,6,4/7/2017 9:50,224,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,62500.0,13392.85714,112.0,90.50966799,176.0,48.0,224.0,224.0,0.0,224.0,224.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8928.571429,4464.285714,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-56262-21-6,172.16.0.1,56262,192.168.10.50,21,6,4/7/2017 9:50,8606016,9,15,110,188.0,25,0,12.22222222,9.984710534,34,0,12.53333333,14.54975045,34.62694004,2.788746849,374174.6087,975019.5278,3045337.0,1.0,6106616.0,763327.0,1411493.315,3088396.0,190.0,8605977.0,614712.6429,1203992.872,3045337.0,1.0,0,0,0,0,296,488,1.045780068,1.74296678,0,34,11.92,12.76362018,162.91,0,0,0,1,0,0,0,0,1,12.41666667,12.22222222,12.53333333,296,0,0,0,0,0,0,9,110,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-56170-21-6,172.16.0.1,56170,192.168.10.50,21,6,4/7/2017 9:50,215,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,65116.27907,13953.48837,107.5,27.57716447,127.0,88.0,215.0,215.0,0.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9302.325581,4651.162791,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-56196-21-6,172.16.0.1,56196,192.168.10.50,21,6,4/7/2017 9:50,242,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,57851.23967,12396.69421,121.0,62.22539674,165.0,77.0,242.0,242.0,0.0,242.0,242.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8264.46281,4132.231405,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
129.6.15.29-192.168.10.50-123-123-17,192.168.10.50,123,129.6.15.29,123,17,4/7/2017 9:50,30369,1,1,48,48.0,48,48,48.0,0.0,48,48,48.0,0.0,3161.118246,65.85663012,30369.0,0.0,30369.0,30369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,32.92831506,32.92831506,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-56224-21-6,172.16.0.1,56224,192.168.10.50,21,6,4/7/2017 9:50,48,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,291666.6667,41666.66667,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,41666.66667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-56136-21-6,172.16.0.1,56136,192.168.10.50,21,6,4/7/2017 9:50,248,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,56451.6129,12096.77419,124.0,57.98275606,165.0,83.0,248.0,248.0,0.0,248.0,248.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8064.516129,4032.258065,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-56242-21-6,172.16.0.1,56242,192.168.10.50,21,6,4/7/2017 9:50,8585750,9,15,99,188.0,21,0,11.0,8.5732141,34,0,12.53333333,14.54975045,33.42748158,2.79532947,373293.4783,970244.9507,3144344.0,1.0,5979748.0,747468.5,1381936.713,3185967.0,3.0,8585654.0,613261.0,1197761.036,3144344.0,1.0,0,0,0,0,296,488,1.048248551,1.747080919,0,34,11.48,12.42014493,154.26,0,0,0,1,0,0,0,0,1,11.95833333,11.0,12.53333333,296,0,0,0,0,0,0,9,99,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
192.168.10.5-54.174.174.134-51436-80-6,192.168.10.5,51436,54.174.174.134,80,6,4/7/2017 9:50,344,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5813.953488,344.0,0.0,344.0,344.0,344.0,344.0,0.0,344.0,344.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,5813.953488,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,63586,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-53710-17,192.168.10.5,53710,192.168.10.3,53,17,4/7/2017 9:50,172,2,2,82,114.0,41,41,41.0,0.0,57,57,57.0,0.0,1139534.884,23255.81395,57.33333333,59.55109851,121.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,11627.90698,11627.90698,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41.0,57.0,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-56274-21-6,172.16.0.1,56274,192.168.10.50,21,6,4/7/2017 9:50,7905532,9,15,97,188.0,20,0,10.77777778,8.363279527,34,0,12.53333333,14.54975045,36.05070475,3.035848821,343718.7826,891153.0649,3048906.0,1.0,5660413.0,707551.625,1299317.649,3091787.0,4.0,7905439.0,564674.2143,1099825.508,3048906.0,1.0,0,0,0,0,296,488,1.138443308,1.897405513,0,34,11.4,12.37605214,153.1666667,0,0,0,1,0,0,0,0,1,11.875,10.77777778,12.53333333,296,0,0,0,0,0,0,9,97,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-56280-21-6,172.16.0.1,56280,192.168.10.50,21,6,4/7/2017 9:51,4,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-56288-21-6,172.16.0.1,56288,192.168.10.50,21,6,4/7/2017 9:51,9767804,9,15,101,188.0,20,0,11.22222222,8.771798245,34,0,12.53333333,14.54975045,29.58699826,2.457051759,424687.1304,1104463.062,3477882.0,4.0,6609822.0,826227.75,1530089.044,3524890.0,4.0,9767732.0,697695.1429,1363537.896,3477882.0,4.0,0,0,0,0,296,488,0.92139441,1.535657349,0,34,11.56,12.46354685,155.34,0,0,0,1,0,0,0,0,1,12.04166667,11.22222222,12.53333333,296,0,0,0,0,0,0,9,101,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
172.16.0.1-192.168.10.50-56356-21-6,172.16.0.1,56356,192.168.10.50,21,6,4/7/2017 9:51,48,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,291666.6667,41666.66667,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,41666.66667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
192.168.10.8-74.217.63.46-50904-443-6,74.217.63.46,443,192.168.10.8,50904,6,4/7/2017 9:51,1,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,131,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.25-23.208.107.108-49873-443-6,23.208.107.108,443,192.168.10.25,49873,6,4/7/2017 9:51,4,3,0,37,0.0,37,0,12.33333333,21.36195996,0,0,0.0,0.0,9250000.0,750000.0,2.0,1.414213562,3.0,1.0,4.0,2.0,1.414213562,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,0,750000.0,0.0,0,37,9.25,18.5,342.25,0,0,0,0,1,0,0,0,0,12.33333333,12.33333333,0.0,96,0,0,0,0,0,0,3,37,0,0,972,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-49658-17,192.168.10.5,49658,192.168.10.3,53,17,4/7/2017 9:51,190,2,2,78,238.0,39,39,39.0,0.0,119,119,119.0,0.0,1663157.895,21052.63158,63.33333333,69.28443789,139.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,10526.31579,10526.31579,39,119,71.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,88.75,39.0,119.0,40,0,0,0,0,0,0,2,78,2,238,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.16.0.1-192.168.10.50-56418-21-6,172.16.0.1,56418,192.168.10.50,21,6,4/7/2017 9:51,9197127,9,15,111,188.0,23,0,12.33333333,10.03742995,34,0,12.53333333,14.54975045,32.51015236,2.609510557,399875.087,1038117.691,3184607.0,3.0,5970666.0,746333.25,1379594.861,3177787.0,333.0,9197065.0,656933.2143,1281381.002,3184607.0,3.0,0,0,0,0,296,488,0.978566459,1.630944098,0,34,11.96,12.77849756,163.29,0,0,0,1,0,0,0,0,1,12.45833333,12.33333333,12.53333333,296,0,0,0,0,0,0,9,111,15,188,29200,227,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator
192.168.10.1-192.168.10.3-53-62542-17,192.168.10.3,62542,192.168.10.1,53,17,4/7/2017 9:51,42939,1,1,58,74.0,58,58,58.0,0.0,74,74,74.0,0.0,3074.128415,46.57770325,42939.0,0.0,42939.0,42939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,23.28885163,23.28885163,58,74,63.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,95.0,58.0,74.0,20,0,0,0,0,0,0,1,58,1,74,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
